SongID,24hrMark,MaxRank,dates,TimeInHours,TimeInPlays,RankOutOfN,ValueOutOf1,dHours,dPlays,dRank,dValue,TotaldTime,TotaldPlays,TotaldRank,TotaldValue,SongName
3,11,32,September 30th 2014,24.82,318,67,0.911,0.39,5,-1,0.002,5.54,71,-36,0.009,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,October 31st 2014,25.21,323,68,0.913,0.16,2,0,0.002,5.7,73,-36,0.011,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,November 30th 2014,25.37,325,68,0.915,0.16,2,-2,0.001,5.85,75,-38,0.012,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,December 31st 2014,25.52,327,70,0.916,0.16,2,-3,-0.002,6.01,77,-41,0.01,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,January 31st 2015,25.68,329,73,0.914,0.23,3,2,0.004,6.24,80,-39,0.014,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,February 28th 2015,25.91,332,71,0.918,0.39,5,2,0.004,6.63,85,-37,0.018,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,March 31st 2015,26.3,337,69,0.922,0.31,4,-3,-0.002,6.95,89,-40,0.016,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,April 30th 2015,26.62,341,72,0.92,0.16,2,-1,0,7.1,91,-41,0.016,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,May 31st 2015,26.77,343,73,0.92,0.16,2,-2,-0.001,7.26,93,-43,0.014,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,June 30th 2015,26.93,345,75,0.918,0.16,2,-2,-0.001,7.42,95,-45,0.014,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,July 31st 2015,27.09,347,77,0.917,0.16,2,-2,-0.001,7.57,97,-47,0.013,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,August 31st 2015,27.24,349,79,0.917,0.31,4,-2,-0.001,7.88,101,-49,0.012,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,September 30th 2015,27.55,353,81,0.915,0.23,3,-3,-0.002,8.12,104,-52,0.009,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,October 31st 2015,27.79,356,84,0.913,0.23,3,-4,-0.004,8.35,107,-56,0.006,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,November 30th 2015,28.02,359,88,0.909,0.31,4,-3,-0.003,8.66,111,-59,0.003,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,December 31st 2015,28.33,363,91,0.907,0,0,-15,-0.014,8.66,111,-74,-0.011,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,January 31st 2016,28.33,363,106,0.893,0,0,-10,-0.009,8.66,111,-84,-0.02,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,February 29th 2016,28.33,363,116,0.884,0,0,-6,-0.005,8.66,111,-90,-0.025,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,March 31st 2016,28.33,363,122,0.879,0,0,-8,-0.007,8.66,111,-98,-0.032,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,April 30th 2016,28.33,363,130,0.872,0.08,1,-6,-0.005,8.74,112,-104,-0.037,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,May 31st 2016,28.41,364,136,0.867,0,0,-2,-0.001,8.74,112,-106,-0.038,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,June 30th 2016,28.41,364,138,0.865,0,0,-10,-0.009,8.74,112,-116,-0.047,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,July 31st 2016,28.41,364,148,0.857,0,0,-6,-0.005,8.74,112,-122,-0.052,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,August 31st 2016,28.41,364,154,0.851,0,0,-5,-0.004,8.74,112,-127,-0.057,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,September 30th 2016,28.41,364,159,0.847,0,0,-5,-0.004,8.74,112,-132,-0.061,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,October 31st 2016,28.41,364,164,0.843,0,0,-5,-0.004,8.74,112,-137,-0.065,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,November 30th 2016,28.41,364,169,0.839,0,0,-12,-0.011,8.74,112,-149,-0.076,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,December 31st 2016,28.41,364,181,0.828,0,0,-5,-0.004,8.74,112,-154,-0.08,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,January 31st 2017,28.41,364,186,0.824,0,0,-7,-0.006,8.74,112,-161,-0.085,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,February 28th 2017,28.41,364,193,0.818,0,0,-10,-0.009,8.74,112,-171,-0.095,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,March 31st 2017,28.41,364,203,0.809,0,0,-11,-0.01,8.74,112,-182,-0.104,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,April 30th 2017,28.41,364,214,0.8,0,0,-8,-0.007,8.74,112,-190,-0.111,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,May 31st 2017,28.41,364,222,0.793,0,0,-16,-0.015,8.74,112,-206,-0.126,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,June 30th 2017,28.41,364,238,0.778,0,0,-8,-0.007,8.74,112,-214,-0.132,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,July 31st 2017,28.41,364,246,0.772,0,0,-7,-0.006,8.74,112,-221,-0.138,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,August 31st 2017,28.41,364,253,0.766,0,0,-5,-0.004,8.74,112,-226,-0.143,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,September 30th 2017,28.41,364,258,0.761,0,0,0,0.004,8.74,112,-226,-0.139,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,October 31st 2017,28.41,364,258,0.765,0,0,-7,-0.004,8.74,112,-233,-0.143,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,November 30th 2017,28.41,364,265,0.761,0,0,-9,-0.007,8.74,112,-242,-0.15,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,December 31st 2017,28.41,364,274,0.754,0,0,-15,-0.013,8.74,112,-257,-0.163,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,January 31st 2018,28.41,364,289,0.741,0,0,-7,-0.006,8.74,112,-264,-0.169,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,February 28th 2018,28.41,364,296,0.735,0,0,-12,-0.011,8.74,112,-276,-0.18,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,March 31st 2018,28.41,364,308,0.724,0,0,-8,-0.006,8.74,112,-284,-0.186,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,April 30th 2018,28.41,364,316,0.718,0,0,-5,0.002,8.74,112,-289,-0.184,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,May 31st 2018,28.41,364,321,0.72,0,0,-6,-0.004,8.74,112,-295,-0.188,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,June 30th 2018,28.41,364,327,0.716,0,0,-10,-0.008,8.74,112,-305,-0.196,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,July 31st 2018,28.41,364,337,0.708,0,0,-8,-0.007,8.74,112,-313,-0.203,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,August 31st 2018,28.41,364,345,0.701,0,0,-5,-0.004,8.74,112,-318,-0.207,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,September 30th 2018,28.41,364,350,0.697,0,0,-1,-0.001,8.74,112,-319,-0.208,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,October 31st 2018,28.41,364,351,0.696,0,0,-11,-0.009,8.74,112,-330,-0.217,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,November 30th 2018,28.41,364,362,0.687,0,0,-7,-0.005,8.74,112,-337,-0.221,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,December 31st 2018,28.41,364,369,0.682,1.01,13,19,0.017,9.76,125,-318,-0.205,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,January 31st 2019,29.43,377,350,0.699,1.87,24,40,0.035,11.63,149,-278,-0.169,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,February 28th 2019,31.3,401,310,0.735,1.56,20,26,0.03,13.19,169,-252,-0.14,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,March 31st 2019,32.86,421,284,0.764,2.26,29,41,0.034,15.46,198,-211,-0.105,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,April 30th 2019,35.13,450,243,0.799,1.48,19,14,0.012,16.94,217,-197,-0.093,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,May 31st 2019,36.61,469,229,0.811,0,0,-4,-0.002,16.94,217,-201,-0.095,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,June 30th 2019,36.61,469,233,0.809,0,0,-3,-0.002,16.94,217,-204,-0.097,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,July 31st 2019,36.61,469,236,0.807,0,0,-6,-0.005,16.94,217,-210,-0.101,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,August 31st 2019,36.61,469,242,0.802,0,0,-3,-0.002,16.94,217,-213,-0.103,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,September 30th 2019,36.61,469,245,0.8,0,0,-4,-0.002,16.94,217,-217,-0.106,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,October 31st 2019,36.61,469,249,0.798,3.04,39,44,0.036,19.98,256,-173,-0.069,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,November 30th 2019,39.65,508,205,0.834,2.34,30,33,0.032,22.32,286,-140,-0.037,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,December 31st 2019,41.99,538,172,0.867,1.17,15,10,0.008,23.49,301,-130,-0.029,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,January 31st 2020,43.16,553,162,0.875,0,0,0,0,23.49,301,-130,-0.029,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,February 29th 2020,43.16,553,162,0.875,0,0,-2,-0.001,23.49,301,-132,-0.03,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,March 31st 2020,43.16,553,164,0.874,0,0,-4,0,23.49,301,-136,-0.03,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,April 30th 2020,43.16,553,168,0.874,0,0,-1,0.003,23.49,301,-137,-0.027,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,May 31st 2020,43.16,553,169,0.877,0,0,-3,0.001,23.49,301,-140,-0.026,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,June 30th 2020,43.16,553,172,0.878,0,0,-1,0.003,23.49,301,-141,-0.023,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,July 31st 2020,43.16,553,173,0.881,0,0,-6,-0.001,23.49,301,-147,-0.024,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,August 31st 2020,43.16,553,179,0.88,0,0,-1,0.002,23.49,301,-148,-0.022,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,September 30th 2020,43.16,553,180,0.881,0,0,-3,0,23.49,301,-151,-0.022,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,October 31st 2020,43.16,553,183,0.881,0,0,-4,-0.001,23.49,301,-155,-0.023,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,November 30th 2020,43.16,553,187,0.881,0,0,-1,0.003,23.49,301,-156,-0.02,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,December 31st 2020,43.16,553,188,0.884,0,0,-3,0.001,23.49,301,-159,-0.019,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,January 31st 2021,43.16,553,191,0.885,0,0,-1,0.002,23.49,301,-160,-0.017,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,February 28th 2021,43.16,553,192,0.887,0,0,0,0.002,23.49,301,-160,-0.015,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,March 31st 2021,43.16,553,192,0.889,1.17,15,9,0.007,24.67,316,-151,-0.008,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,April 30th 2021,44.34,568,183,0.896,0,0,0,0.001,24.67,316,-151,-0.007,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,May 31st 2021,44.34,568,183,0.897,0,0,0,0.001,24.67,316,-151,-0.005,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,June 30th 2021,44.34,568,183,0.899,0,0,0,0.001,24.67,316,-151,-0.004,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,July 31st 2021,44.34,568,183,0.9,0,0,0,0.001,24.67,316,-151,-0.004,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,August 31st 2021,44.34,568,183,0.9,0,0,-1,0,24.67,316,-152,-0.003,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,September 30th 2021,44.34,568,184,0.901,0,0,-3,0,24.67,316,-155,-0.004,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,October 31st 2021,44.34,568,187,0.9,0,0,-2,-0.001,24.67,316,-157,-0.005,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,November 30th 2021,44.34,568,189,0.899,0,0,-2,0,24.67,316,-159,-0.005,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,December 31st 2021,44.34,568,191,0.899,0,0,-1,0,24.67,316,-160,-0.005,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,January 31st 2022,44.34,568,192,0.899,0,0,-4,-0.002,24.67,316,-164,-0.007,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,February 28th 2022,44.34,568,196,0.897,1.64,21,23,0.013,26.3,337,-141,0.006,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,March 31st 2022,45.97,589,173,0.91,2.11,27,22,0.012,28.41,364,-119,0.017,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,April 30th 2022,48.08,616,151,0.921,0.86,11,6,0.005,29.27,375,-113,0.022,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,May 31st 2022,48.94,627,145,0.926,0,0,-2,0,29.27,375,-115,0.022,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,June 30th 2022,48.94,627,147,0.926,0,0,-1,0,29.27,375,-116,0.022,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
3,11,32,July 31st 2022,48.94,627,148,0.926,0,0,-1,0,29.27,375,-117,0.022,5 O'Clock (feat. Wiz Khalifa & Lily Allen)
4,NA,126,August 12th 2013,6.68,97,126,0.622,0.21000000000000002,3,-4,0.002,NA,NA,NA,NA,50 Ways to Say Goodbye
4,NA,126,September 4th 2013,6.89,100,130,0.623,0.41000000000000003,6,-6,-0.012,0.62,9,-10,-0.01,50 Ways to Say Goodbye
4,NA,126,September 29th 2013,7.3,106,136,0.611,0.34,5,-3,-0.002,0.96,14,-13,-0.012,50 Ways to Say Goodbye
4,NA,126,October 17th 2013,7.65,111,139,0.61,0.34,5,-5,-0.007,1.31,19,-18,-0.019,50 Ways to Say Goodbye
4,NA,126,November 9th 2013,7.99,116,144,0.602,0.48,7,-33,0.007,1.79,26,-51,-0.012,50 Ways to Say Goodbye
4,NA,126,December 1st 2013,8.47,123,177,0.609,0.34,5,-15,-0.015,2.14,31,-66,-0.028,50 Ways to Say Goodbye
4,NA,126,January 1st 2014,8.82,128,192,0.594,0.34,5,-8,0.005,2.48,36,-74,-0.022,50 Ways to Say Goodbye
4,NA,126,February 1st 2014,9.16,133,200,0.599,0.14,2,-18,-0.003,2.62,38,-92,-0.025,50 Ways to Say Goodbye
4,NA,126,March 10th 2014,9.3,135,218,0.596,0.07,1,-18,-0.01,2.69,39,-110,-0.036,50 Ways to Say Goodbye
4,NA,126,April 20th 2014,9.37,136,236,0.586,0.41,6,-24,-0.008,3.1,45,-134,-0.044,50 Ways to Say Goodbye
4,NA,126,May 31st 2014,9.78,142,260,0.578,0.28,4,-15,-0.004,3.38,49,-149,-0.047,50 Ways to Say Goodbye
4,NA,126,June 30th 2014,10.06,146,275,0.574,0.07,1,-13,-0.003,3.44,50,-162,-0.05,50 Ways to Say Goodbye
4,NA,126,July 31st 2014,10.13,147,288,0.571,0.41,6,-9,0.004,3.86,56,-171,-0.047,50 Ways to Say Goodbye
4,NA,126,August 31st 2014,10.54,153,297,0.575,0.07,1,-24,-0.001,3.93,57,-195,-0.047,50 Ways to Say Goodbye
4,NA,126,September 30th 2014,10.61,154,321,0.574,0.14,2,-30,-0.022,4.06,59,-225,-0.069,50 Ways to Say Goodbye
4,NA,126,October 31st 2014,10.75,156,351,0.552,0.07,1,-14,-0.009,4.13,60,-239,-0.078,50 Ways to Say Goodbye
4,NA,126,November 30th 2014,10.82,157,365,0.543,0.28,4,-10,0.006,4.41,64,-249,-0.073,50 Ways to Say Goodbye
4,NA,126,December 31st 2014,11.09,161,375,0.549,0.07,1,-21,-0.014,4.48,65,-270,-0.087,50 Ways to Say Goodbye
4,NA,126,January 31st 2015,11.16,162,396,0.535,0.14,2,-14,-0.008,4.62,67,-284,-0.095,50 Ways to Say Goodbye
4,NA,126,February 28th 2015,11.3,164,410,0.527,0.28,4,-14,-0.007,4.89,71,-298,-0.101,50 Ways to Say Goodbye
4,NA,126,March 31st 2015,11.57,168,424,0.52,0.07,1,-14,-0.01,4.96,72,-312,-0.111,50 Ways to Say Goodbye
4,NA,126,April 30th 2015,11.64,169,438,0.511,0.34,5,-5,0.001,5.3,77,-317,-0.11,50 Ways to Say Goodbye
4,NA,126,May 31st 2015,11.99,174,443,0.512,0.07,1,-15,-0.01,5.37,78,-332,-0.12,50 Ways to Say Goodbye
4,NA,126,June 30th 2015,12.06,175,458,0.502,0.14,2,-13,-0.006,5.51,80,-345,-0.126,50 Ways to Say Goodbye
4,NA,126,July 31st 2015,12.19,177,471,0.495,0.34,5,-8,0,5.86,85,-353,-0.127,50 Ways to Say Goodbye
4,NA,126,August 31st 2015,12.54,182,479,0.495,0.28,4,-7,-0.002,6.13,89,-360,-0.129,50 Ways to Say Goodbye
4,NA,126,September 30th 2015,12.81,186,486,0.493,0.14,2,-14,-0.01,6.27,91,-374,-0.139,50 Ways to Say Goodbye
4,NA,126,October 31st 2015,12.95,188,500,0.482,0.14,2,-12,-0.009,6.41,93,-386,-0.148,50 Ways to Say Goodbye
4,NA,126,November 30th 2015,13.09,190,512,0.473,0.28,4,-4,-0.001,6.68,97,-390,-0.149,50 Ways to Say Goodbye
4,NA,126,December 31st 2015,13.36,194,516,0.472,0.07,1,-6,0.002,6.75,98,-396,-0.147,50 Ways to Say Goodbye
4,NA,126,January 31st 2016,13.43,195,522,0.474,0,0,-11,-0.008,6.75,98,-407,-0.155,50 Ways to Say Goodbye
4,NA,126,February 29th 2016,13.43,195,533,0.466,0,0,-12,-0.008,6.75,98,-419,-0.163,50 Ways to Say Goodbye
4,NA,126,March 31st 2016,13.43,195,545,0.459,0,0,-8,-0.005,6.75,98,-427,-0.168,50 Ways to Say Goodbye
4,NA,126,April 30th 2016,13.43,195,553,0.454,0,0,-7,-0.004,6.75,98,-434,-0.171,50 Ways to Say Goodbye
4,NA,126,May 31st 2016,13.43,195,560,0.45,0,0,-15,-0.011,6.75,98,-449,-0.182,50 Ways to Say Goodbye
4,NA,126,June 30th 2016,13.43,195,575,0.44,0,0,-18,-0.014,6.75,98,-467,-0.196,50 Ways to Say Goodbye
4,NA,126,July 31st 2016,13.43,195,593,0.425,0,0,-9,-0.006,6.75,98,-476,-0.202,50 Ways to Say Goodbye
4,NA,126,August 31st 2016,13.43,195,602,0.419,0.07,1,-6,-0.004,6.82,99,-482,-0.206,50 Ways to Say Goodbye
4,NA,126,September 30th 2016,13.5,196,608,0.415,1.1,16,37,0.038,7.92,115,-445,-0.168,50 Ways to Say Goodbye
4,NA,126,October 31st 2016,14.6,212,571,0.454,0.21,3,-2,0,8.13,118,-447,-0.168,50 Ways to Say Goodbye
4,NA,126,November 30th 2016,14.81,215,573,0.454,0,0,-11,-0.008,8.13,118,-458,-0.176,50 Ways to Say Goodbye
4,NA,126,December 31st 2016,14.81,215,584,0.446,0,0,-13,-0.01,8.13,118,-471,-0.185,50 Ways to Say Goodbye
4,NA,126,January 31st 2017,14.81,215,597,0.436,0,0,-9,-0.006,8.13,118,-480,-0.192,50 Ways to Say Goodbye
4,NA,126,February 28th 2017,14.81,215,606,0.43,0,0,-9,-0.007,8.13,118,-489,-0.199,50 Ways to Say Goodbye
4,NA,126,March 31st 2017,14.81,215,615,0.423,1.72,25,44,0.043,9.85,143,-445,-0.156,50 Ways to Say Goodbye
4,NA,126,April 30th 2017,16.53,240,571,0.465,0,0,-10,-0.008,9.85,143,-455,-0.164,50 Ways to Say Goodbye
4,NA,126,May 31st 2017,16.53,240,581,0.458,0,0,-7,-0.006,9.85,143,-462,-0.17,50 Ways to Say Goodbye
4,NA,126,June 30th 2017,16.53,240,588,0.452,0,0,-6,-0.004,9.85,143,-468,-0.173,50 Ways to Say Goodbye
4,NA,126,July 31st 2017,16.53,240,594,0.448,0,0,-3,-0.002,9.85,143,-471,-0.175,50 Ways to Say Goodbye
4,NA,126,August 31st 2017,16.53,240,597,0.447,1.45,21,45,0.042,11.3,164,-426,-0.133,50 Ways to Say Goodbye
4,NA,126,September 30th 2017,17.98,261,552,0.489,0,0,-4,0.005,11.3,164,-430,-0.128,50 Ways to Say Goodbye
4,NA,126,October 31st 2017,17.98,261,556,0.494,0,0,-11,-0.005,11.3,164,-441,-0.133,50 Ways to Say Goodbye
4,NA,126,November 30th 2017,17.98,261,567,0.489,0,0,-11,-0.009,11.3,164,-452,-0.141,50 Ways to Say Goodbye
4,NA,126,December 31st 2017,17.98,261,578,0.48,0,0,-10,-0.008,11.3,164,-462,-0.149,50 Ways to Say Goodbye
4,NA,126,January 31st 2018,17.98,261,588,0.473,0,0,-8,-0.006,11.3,164,-470,-0.155,50 Ways to Say Goodbye
4,NA,126,February 28th 2018,17.98,261,596,0.466,0,0,-10,-0.009,11.3,164,-480,-0.164,50 Ways to Say Goodbye
4,NA,126,March 31st 2018,17.98,261,606,0.457,0,0,-10,-0.007,11.3,164,-490,-0.172,50 Ways to Say Goodbye
4,NA,126,April 30th 2018,17.98,261,616,0.45,0,0,-9,0.005,11.3,164,-499,-0.167,50 Ways to Say Goodbye
4,NA,126,May 31st 2018,17.98,261,625,0.455,0,0,-4,-0.002,11.3,164,-503,-0.169,50 Ways to Say Goodbye
4,NA,126,June 30th 2018,17.98,261,629,0.453,0,0,-10,-0.007,11.3,164,-513,-0.176,50 Ways to Say Goodbye
4,NA,126,July 31st 2018,17.98,261,639,0.446,1.58,23,54,0.047,12.88,187,-459,-0.129,50 Ways to Say Goodbye
4,NA,126,August 31st 2018,19.56,284,585,0.493,1.38,20,42,0.036,14.26,207,-417,-0.092,50 Ways to Say Goodbye
4,NA,126,September 30th 2018,20.94,304,543,0.529,0,0,-4,-0.003,14.26,207,-421,-0.095,50 Ways to Say Goodbye
4,NA,126,October 31st 2018,20.94,304,547,0.526,0,0,-8,-0.006,14.26,207,-429,-0.101,50 Ways to Say Goodbye
4,NA,126,November 30th 2018,20.94,304,555,0.521,0,0,-8,-0.005,14.26,207,-437,-0.106,50 Ways to Say Goodbye
4,NA,126,December 31st 2018,20.94,304,563,0.515,0.96,14,25,0.022,15.22,221,-412,-0.084,50 Ways to Say Goodbye
4,NA,126,January 31st 2019,21.91,318,538,0.538,0,0,-6,-0.004,15.22,221,-418,-0.087,50 Ways to Say Goodbye
4,NA,126,February 28th 2019,21.91,318,544,0.534,0,0,-8,0.008,15.22,221,-426,-0.08,50 Ways to Say Goodbye
4,NA,126,March 31st 2019,21.91,318,552,0.542,0,0,-3,-0.002,15.22,221,-429,-0.081,50 Ways to Say Goodbye
4,NA,126,April 30th 2019,21.91,318,555,0.54,0,0,-7,-0.005,15.22,221,-436,-0.086,50 Ways to Say Goodbye
4,NA,126,May 31st 2019,21.91,318,562,0.536,0,0,-9,-0.005,15.22,221,-445,-0.091,50 Ways to Say Goodbye
4,NA,126,June 30th 2019,21.91,318,571,0.531,0,0,-10,-0.006,15.22,221,-455,-0.097,50 Ways to Say Goodbye
4,NA,126,July 31st 2019,21.91,318,581,0.525,0,0,-5,-0.003,15.22,221,-460,-0.1,50 Ways to Say Goodbye
4,NA,126,August 31st 2019,21.91,318,586,0.522,0,0,-3,-0.001,15.22,221,-463,-0.101,50 Ways to Say Goodbye
4,NA,126,September 30th 2019,21.91,318,589,0.52,0,0,-7,-0.003,15.22,221,-470,-0.105,50 Ways to Say Goodbye
4,NA,126,October 31st 2019,21.91,318,596,0.517,0,0,-4,-0.002,15.22,221,-474,-0.106,50 Ways to Say Goodbye
4,NA,126,November 30th 2019,21.91,318,600,0.515,0,0,-4,0.016,15.22,221,-478,-0.09,50 Ways to Say Goodbye
4,NA,126,December 31st 2019,21.91,318,604,0.531,0,0,-3,-0.001,15.22,221,-481,-0.091,50 Ways to Say Goodbye
4,NA,126,January 31st 2020,21.91,318,607,0.531,0,0,-8,-0.005,15.22,221,-489,-0.096,50 Ways to Say Goodbye
4,NA,126,February 29th 2020,21.91,318,615,0.525,0,0,-11,-0.007,15.22,221,-500,-0.104,50 Ways to Say Goodbye
4,NA,126,March 31st 2020,21.91,318,626,0.518,0,0,-7,0.007,15.22,221,-507,-0.097,50 Ways to Say Goodbye
4,NA,126,April 30th 2020,21.91,318,633,0.525,0,0,-9,0.008,15.22,221,-516,-0.089,50 Ways to Say Goodbye
4,NA,126,May 31st 2020,21.91,318,642,0.533,0,0,-7,0.007,15.22,221,-523,-0.082,50 Ways to Say Goodbye
4,NA,126,June 30th 2020,21.91,318,649,0.54,0,0,-3,0.01,15.22,221,-526,-0.072,50 Ways to Say Goodbye
4,NA,126,July 31st 2020,21.91,318,652,0.55,0,0,-1,0.011,15.22,221,-527,-0.061,50 Ways to Say Goodbye
4,NA,126,August 31st 2020,21.91,318,653,0.561,0,0,-4,0.007,15.22,221,-531,-0.054,50 Ways to Say Goodbye
4,NA,126,September 30th 2020,21.91,318,657,0.567,0,0,-1,0.007,15.22,221,-532,-0.048,50 Ways to Say Goodbye
4,NA,126,October 31st 2020,21.91,318,658,0.574,0,0,-3,0.004,15.22,221,-535,-0.043,50 Ways to Say Goodbye
4,NA,126,November 30th 2020,21.91,318,661,0.578,0,0,-3,0.012,15.22,221,-538,-0.031,50 Ways to Say Goodbye
4,NA,126,December 31st 2020,21.91,318,664,0.591,0,0,-2,0.01,15.22,221,-540,-0.021,50 Ways to Say Goodbye
4,NA,126,January 31st 2021,21.91,318,666,0.6,0,0,-4,0.007,15.22,221,-544,-0.015,50 Ways to Say Goodbye
4,NA,126,February 28th 2021,21.91,318,670,0.607,0,0,-4,0.003,15.22,221,-548,-0.012,50 Ways to Say Goodbye
